question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
Ta-pe-21,Di mana biasanya anak-anak bermain sepak bola di Indonesia?,Where do children usually play soccer in Indonesia?,"['lapangan pinggir jalan', 'tanah kosong', 'pinggir jalan', 'di jalan', 'lapangan sepakbola', 'di lapangan bola', 'tanah lapang', 'taman bermain', 'belakang rumah', 'lapangan futsal sekolah']","['roadside field', 'vacant land', 'roadside', 'on the street', 'soccer field', 'on the soccer field', 'open field', 'playground', 'back of the house', 'school futsal field']",Indonesia,Where do children usually play soccer in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, where do children usually play soccer in Indonesia? Provide a single answer without any explanations.",Di mana biasanya anak-anak bermain sepak bola di Indonesia? Provide a single answer without any explanations.
Ta-pe-22,Olahraga harian apa yang populer di kalangan wanita di Indonesia?,Which daily exercise is popular among women in Indonesia?,"['yoga', 'jalan pagi', 'zumba', 'senam', 'berlari', 'bulu tangkis', 'aerobic', 'tennis']","['yoga', 'morning walk', 'zumba', 'gymnastics', 'run', 'badminton', 'aerobic', 'tennis']",Indonesia,Which daily exercise is popular among women in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which daily exercise is popular among women in Indonesia? Provide a single answer without any explanations.",Olahraga harian apa yang populer di kalangan wanita di Indonesia? Provide a single answer without any explanations.
Ta-pe-23,Olahraga harian apa yang populer di kalangan pria di Indonesia?,Which daily exercise is popular among men in Indonesia?,"['badminton', 'bulutangkis', 'bulu tangkis', 'sepak bola', 'bola basket', 'basket', 'bersepeda', 'sepeda', 'berlari', 'futsal']","['badminton', 'soccer', 'football', 'basketball', 'cycling', 'run', 'futsal']",Indonesia,Which daily exercise is popular among men in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which daily exercise is popular among men in Indonesia? Provide a single answer without any explanations.",Olahraga harian apa yang populer di kalangan pria di Indonesia? Provide a single answer without any explanations.
Ta-pe-25,"Apa persaingan paling terkenal di liga olahraga nasional di Indonesia? (misalnya, ___ vs ___)","What is the most famous rivalry in a national sports league in Indonesia? (e.g., ___ vs ___)","['persija vs persib', 'persib vs persija', 'persib bandung vs persija jakarta', 'arema vs persebaya', 'persebaya surabaya vs arema malang', 'persebaya vs arema', 'persija jakarta vs psms medan', 'psms medan vs persija jakarta', 'psms vs persija', 'persija vs psms', 'persipura vs persija', 'persipura jayapura vs persija jakarta', 'persija jakarta vs persipura jayapura', 'persija vs persipura', 'persebaya surabaya vs persija jakarta', 'persebaya vs persija', 'persija jakarta vs persebaya surabaya', 'persija vs persebaya']","['persija jakarta vs persib bandung', 'persija vs persib', 'persib vs persija', 'persib bandung vs persija jakarta', 'arema vs persebaya', 'arema malang vs persebaya surabaya', 'persebaya surabaya vs arema malang', 'persebaya vs arema', 'persija jakarta vs psms medan', 'psms medan vs persija jakarta', 'psms vs persija', 'persija vs psms', 'persipura vs persija', 'persija jakarta vs persipura jayapura', 'persipura jayapura vs persija jakarta', 'persija vs persipura', 'persebaya surabaya vs persija jakarta', 'persebaya vs persija', 'persija jakarta vs persebaya surabaya', 'persija vs persebaya']",Indonesia,"What is the most famous rivalry in a national sports league in Indonesia? (e.g., ___ vs ___) Provide a single answer without any explanations.","As a person from Indonesia, what is the most famous rivalry in a national sports league in Indonesia? (e.g., ___ vs ___) Provide a single answer without any explanations.","Apa persaingan paling terkenal di liga olahraga nasional di Indonesia? (misalnya, ___ vs ___) Provide a single answer without any explanations."
Ta-pe-29,Olahraga profesional apa yang memiliki bayaran tertinggi di Indonesia?,Which professional sport is the highest paying in Indonesia?,"['sepakbola', 'sepak bola', 'badminton', 'bulutangkis', 'bulu tangkis']","['soccer', 'football', 'badminton']",Indonesia,Which professional sport is the highest paying in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which professional sport is the highest paying in Indonesia? Provide a single answer without any explanations.",Olahraga profesional apa yang memiliki bayaran tertinggi di Indonesia? Provide a single answer without any explanations.
Ta-pe-30,Apa acara TV tentang olahraga yang paling populer di Indonesia?,What is/was the most popular sports-related TV program in Indonesia?,"['lensa olahraga', 'sport 7', 'siaran langsung sepak bola', 'dbl', 'Developmental Basketball League']","['lensa olahraga', 'sport 7', 'live football broadcast', 'developmental basketball league', 'dbl']",Indonesia,What is/was the most popular sports-related TV program in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is/was the most popular sports-related TV program in Indonesia? Provide a single answer without any explanations.",Apa acara TV tentang olahraga yang paling populer di Indonesia? Provide a single answer without any explanations.
Ta-pe-32,Hari apa dalam setahun yang biasanya didedikasikan untuk kembang api di Indonesia?,What day of the year is usually dedicated to fireworks in Indonesia?,"['tahun baru', 'malam tahun baru', 'idul fitri', 'lebaran']","['new year', ""new year's eve"", 'eid al-fitr']",Indonesia,What day of the year is usually dedicated to fireworks in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what day of the year is usually dedicated to fireworks in Indonesia? Provide a single answer without any explanations.",Hari apa dalam setahun yang biasanya didedikasikan untuk kembang api di Indonesia? Provide a single answer without any explanations.
Ta-pe-37,Apa simbol umum dari Malam Tahun Baru yang biasanya ditemukan di Indonesia?,What is the common symbol of New Year's Eve that is usually found in Indonesia?,"['kembang api', 'petasan', 'makan makan', 'kumpul-kumpul', 'kumpul kumpul', 'terompet']","['fireworks', 'firecrackers', 'eating together', 'gathering', 'trumpet']",Indonesia,What is the common symbol of New Year's Eve that is usually found in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the common symbol of New Year's Eve that is usually found in Indonesia? Provide a single answer without any explanations.",Apa simbol umum dari Malam Tahun Baru yang biasanya ditemukan di Indonesia? Provide a single answer without any explanations.
Ta-pe-42,Makanan apa yang biasanya dimakan oleh orang-orang Indonesia di Malam Tahun Baru?,What food do people from Indonesia usually eat on New Year's Eve?,"['ikan bakar', 'ayam bakar', 'jagung bakar', 'steak']","['grilled fish', 'grilled chicken', 'grilled corn', 'steak']",Indonesia,What food do people from Indonesia usually eat on New Year's Eve? Provide a single answer without any explanations.,"As a person from Indonesia, what food do people from Indonesia usually eat on New Year's Eve? Provide a single answer without any explanations.",Makanan apa yang biasanya dimakan oleh orang-orang Indonesia di Malam Tahun Baru? Provide a single answer without any explanations.
Ta-pe-45,Apa yang biasanya dimakan selama perayaan malam terpanjang dalam setahun di Indonesia?,What is usually eaten during the celebration of the longest night of the year in Indonesia?,['sate'],['satay'],Indonesia,What is usually eaten during the celebration of the longest night of the year in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is usually eaten during the celebration of the longest night of the year in Indonesia? Provide a single answer without any explanations.",Apa yang biasanya dimakan selama perayaan malam terpanjang dalam setahun di Indonesia? Provide a single answer without any explanations.
Th-en-01,Apa olahraga musim panas yang paling populer di Indonesia?,What is the most popular summer sport in Indonesia?,"['bulutangkis', 'bulu tangkis', 'sepakbola', 'renang', 'berenang', 'bola basket', 'basket']","['badminton', 'soccer', 'football', 'swim', 'swimming', 'basketball']",Indonesia,What is the most popular summer sport in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular summer sport in Indonesia? Provide a single answer without any explanations.",Apa olahraga musim panas yang paling populer di Indonesia? Provide a single answer without any explanations.
Th-en-03,Apa liga olahraga profesional paling populer di Indonesia?,What is the most popular professional sports league in Indonesia?,"['liga 1', 'indonesian super league (isl)', 'sepak bola']","['league 1', 'indonesian super league', 'indonesian super league (isl)', 'isl', 'soccer', 'football']",Indonesia,What is the most popular professional sports league in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular professional sports league in Indonesia? Provide a single answer without any explanations.",Apa liga olahraga profesional paling populer di Indonesia? Provide a single answer without any explanations.
Th-en-05,Apa tim olahraga wanita paling populer di Indonesia?,What is the most popular women's sports team in Indonesia?,"['bola voli', 'badminton', 'bulutangkis', 'bulu tangkis', 'renang', 'sepak bola']","['volleyball', 'badminton', 'swim', 'swimming', 'soccer', 'football']",Indonesia,What is the most popular women's sports team in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular women's sports team in Indonesia? Provide a single answer without any explanations.",Apa tim olahraga wanita paling populer di Indonesia? Provide a single answer without any explanations.
Th-en-09,Apa turnamen paling populer di Indonesia?,What is the most popular tournament in Indonesia?,"['piala indonesia', 'e-sports', 'esports', 'e-sport', 'badminton', 'bulutangkis', 'bulu tangkis', 'liga indonesia', 'pekan olahraga nasional', 'pon', 'indonesia open']","['indonesian cup', 'piala indonesia', 'e-sports', 'e-sport', 'badminton', 'indonesian league', 'national sports week', 'pon', 'indonesia open']",Indonesia,What is the most popular tournament in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular tournament in Indonesia? Provide a single answer without any explanations.",Apa turnamen paling populer di Indonesia? Provide a single answer without any explanations.
